Prompt ID;Prompt;Hint;Response ID;Response
287634;Apa saja biasanya yang anda lakukan ketika anda harus melakukan presentasi di depan umum?;;8495;siap ke mental ulang gemetar harus berani
287634;Apa saja biasanya yang anda lakukan ketika anda harus melakukan presentasi di depan umum?;;8518;siapken bahan-bahan dan pelajakhi matekhi si kheken bapak e
287634;Apa saja biasanya yang anda lakukan ketika anda harus melakukan presentasi di depan umum?;;8513;penyampenen singkat padat dan bermakna kae gunene panjang lebar dak mekesimpulen
287635;Bagaimana Anda biasa mengatur jadwal dan waktu ketika ada banyak pekerjaan yang harus dikerjakan dalam satu hari.;;8149;atukh Pelin ikuti kae kate ate te bahan targetne nggo Edi oelin
287635;Bagaimana Anda biasa mengatur jadwal dan waktu ketika ada banyak pekerjaan yang harus dikerjakan dalam satu hari.;;8509;pepagi mangan teraktur,de ndak pot mangan,mesui,intine mulai kheri ne dengan shalat subuh
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8150;bagaimana anda biasa merencanakan agenda dan mengatur ketika ingin melakukan perjalanan bisnis
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8539;khencaneken kegiatan untuk ni luakh dengan mejile, ulang tibe tibe laus, malot me tujuen, kakhene de ngo ndak jelas tujuen, pahe bahan sie sie perjalanen, kane langkah perjalananan bisnis kite tentu berjalan sesuai si ni inginken
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8517;atur pe waktu ,terus siap Ken bahan ,nge kesehatan NGO pasti selesel
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8549;ketekhe cakhe kenin mengatur waktu ketike let sebuah bisnis
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8516;harus bijak mengerjekan bahanen Kane mu hasilne mie manfaatken
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8525;mempekh siap Ken dikhi mempekh siap Ken kae si kite babe
287636;Bagaimana Anda biasa merencanakan agenda dan mengatur waktu ketika ingin melakukan perjalanan bisnis atau kegiatan lainnya?;;8524;te aku mulai bahan jadwal e,luakh ndak khabut
287637;Bagaimana Anda biasa merencanakan anggaran dan memastikan dana mencukupi ketika ingin melakukan program atau proyek besar?;;8633;menukhut aku untuk memastiken dana untuk mencukupi program khut proyek belin menyiapken khencane anggaren si kite bahani
287637;Bagaimana Anda biasa merencanakan anggaran dan memastikan dana mencukupi ketika ingin melakukan program atau proyek besar?;;8561;mulai pakek bismillah, mengumpulkan data khut informasi detail, pul edi gakhami kas khut strategi si pas ne
287637;Bagaimana Anda biasa merencanakan anggaran dan memastikan dana mencukupi ketika ingin melakukan program atau proyek besar?;;8536;mulai dengan atukh keuangan e,perkenalen khut khang khang proyek ee skhe ukhok
287637;Bagaimana Anda biasa merencanakan anggaran dan memastikan dana mencukupi ketika ingin melakukan program atau proyek besar?;;8531;bahanni pe waktu ne ,te harus ajar2 teliti
287637;Bagaimana Anda biasa merencanakan anggaran dan memastikan dana mencukupi ketika ingin melakukan program atau proyek besar?;;8535;kite harus garamibe kas ne si tepat kane mu mencape target
287638;Bagaimana Anda biasanya melakukan perawatan rutin pada tumbuhan atau kebun Anda?;;8582;bekhsihken siram khut lawe setiap wakhi
287638;Bagaimana Anda biasanya melakukan perawatan rutin pada tumbuhan atau kebun Anda?;;8543;sikhami iye job pagi,khe pupuk eee tule skhe subur iye
287638;Bagaimana Anda biasanya melakukan perawatan rutin pada tumbuhan atau kebun Anda?;;8547;harus kite bosihken kite pupuk kite sirammi dan kite rawat
287638;Bagaimana Anda biasanya melakukan perawatan rutin pada tumbuhan atau kebun Anda?;;8560;kune kenin biasene mahani pekhawaten khutung tebheken senuan ato mpus kenin?
287639;Bagaimana Anda biasanya membersihkan dan merawat peralatan rumah tangga?;;8569;jage kebersihan,sabu pel ,lap _lap ,dan Kane sabu rutin
287640;Bagaimana Anda biasanya membersihkan rumah atau tempat tidur Anda?;;8154;bokhsihken Pelin yang penting malet nange cemak Edi pelin
287640;Bagaimana Anda biasanya membersihkan rumah atau tempat tidur Anda?;;8612;nde kas medem aku senakhen besih Ken setiap wakhi
287640;Bagaimana Anda biasanya membersihkan rumah atau tempat tidur Anda?;;8611;si ku laku Ken pekhateme aku membesih Ken khumah sambil aku sapu
287640;Bagaimana Anda biasanya membersihkan rumah atau tempat tidur Anda?;;8614;biasene aku membersihken rumah cakhe ne sapui rumah khut bersihken banto rumah
287640;Bagaimana Anda biasanya membersihkan rumah atau tempat tidur Anda?;;8580;buke kelampu ,kibar Ken ,dan rapi Ken ,Sabu
287640;Bagaimana Anda biasanya membersihkan rumah atau tempat tidur Anda?;;8632;sapu khumah cabengken sampah si lot ne bosihi kamakh p sapu kamakh bosihi
287641;Bagaimana Anda biasanya membuat daftar belanjaan sebelum berbelanja?;;8592;tulis lebe di buku atau pe ni kertas
287641;Bagaimana Anda biasanya membuat daftar belanjaan sebelum berbelanja?;;8609;cakhe aku belanje ku catat Lebe bakhu aku laus me pekan untuk belanje
287641;Bagaimana Anda biasanya membuat daftar belanjaan sebelum berbelanja?;;8615;kune kao biasene bahan daftar perjalanen sebelum belanje
287641;Bagaimana Anda biasanya membuat daftar belanjaan sebelum berbelanja?;;8619;cakhe aku belanje ku catat lebe, bakhu aku laus me pekan untuk belanje nuko kae si sekel aku tuko
287641;Bagaimana Anda biasanya membuat daftar belanjaan sebelum berbelanja?;;8588;biasene kami catat ni buku de dak kami iget-iget sepanjangdalan
287641;Bagaimana Anda biasanya membuat daftar belanjaan sebelum berbelanja?;;8600;catet kae si perlu untuk ni tukokh, kane jelas laus ne sen, ulang belanje si ndap penting
287642;Bagaimana Anda biasanya mempersiapkan diri sebelum pergi bekerja atau sekolah?;;8727;khidi lawe matang, mangan nakan pakek ikan Masin, luakh Ken Honda gat hangat Ken, salam ma'e khut pa'e Ninik, khut abg khe Ken salam gat bekhangkat
287642;Bagaimana Anda biasanya mempersiapkan diri sebelum pergi bekerja atau sekolah?;;8631;buet medem basuh Awe tekhus sembahyang bosihi khumah basuhi piikhing mangan
287642;Bagaimana Anda biasanya mempersiapkan diri sebelum pergi bekerja atau sekolah?;;8667;biase ne khidi lebe pul Edi mangan tekhus mekhikok sebatang bakhu pul Edi semangat Ken dikhi untuk mebahan
287642;Bagaimana Anda biasanya mempersiapkan diri sebelum pergi bekerja atau sekolah?;;8620;khidi lebe dan gosok baju siapken pekhalaten baru laus
287643;Bagaimana Anda biasanya mengatur rencana perjalanan atau liburan?;;8157;malet pakek liburan bahanen pe malet kune gat oajang
287643;Bagaimana Anda biasanya mengatur rencana perjalanan atau liburan?;;8626;harus siap siap Ken kerine si banse babe Rut kebutuhen
287643;Bagaimana Anda biasanya mengatur rencana perjalanan atau liburan?;;8640;ketekhe kao biasene mengatukh khencane pedalanen atau liburen
287643;Bagaimana Anda biasanya mengatur rencana perjalanan atau liburan?;;8642;atukh dape tujuen si nangat ni khohi, de ngo pilih tujuen kane taboh lajang pe, si kas sante sedap dan sesuaiken khut jeme si laus kane
287643;Bagaimana Anda biasanya mengatur rencana perjalanan atau liburan?;;8622;siapken mental, dana atau pe sen, pul Edi tujuen
287644;Bagaimana Anda biasanya merawat hewan peliharaan Anda, seperti memberi makan atau membersihkan kandang?;;8652;pepagi kite buet mesem re mangan bosih Ken kandang ne
287644;Bagaimana Anda biasanya merawat hewan peliharaan Anda, seperti memberi makan atau membersihkan kandang?;;8717;khidiken setiap wakhi ulang lupe khe manggane
287644;Bagaimana Anda biasanya merawat hewan peliharaan Anda, seperti memberi makan atau membersihkan kandang?;;8662;ketekhe kenin biasene ngekhawat geluhen kenin, bage mekhe mangan ato mbosihken kandang?
287645;Bagaimana Anda biasanya merawat kendaraan Anda agar tetap terawat dan berfungsi dengan baik?;;8159;malet petsu jelaskan se soalne citok su poin dari kenin
287645;Bagaimana Anda biasanya merawat kendaraan Anda agar tetap terawat dan berfungsi dengan baik?;;8668;ketekhe cakhe kenin menjage hoda kane tetap mejile
287645;Bagaimana Anda biasanya merawat kendaraan Anda agar tetap terawat dan berfungsi dengan baik?;;8653;basuh setiap wakhi atau miyakne dan ato oli ne
287646;Bagaimana cara Anda ketika ingin mengecek email atau pesan anda dan memastikan tidak ada pesan penting yang terlewatkan?;;8673;buke hp terus cek pesan ise akhi,
287646;Bagaimana cara Anda ketika ingin mengecek email atau pesan anda dan memastikan tidak ada pesan penting yang terlewatkan?;;8735;pekhateme si ku laku Ken       ku buke hape dan ku buke aplikasi email tekhus
287646;Bagaimana cara Anda ketika ingin mengecek email atau pesan anda dan memastikan tidak ada pesan penting yang terlewatkan?;;8759;begedi mee cakhe ne si Bagas hp eee malet te cekhite ken
287646;Bagaimana cara Anda ketika ingin mengecek email atau pesan anda dan memastikan tidak ada pesan penting yang terlewatkan?;;8783;ku ato pesan si mengket dan ku cek secakhe teratukh
287646;Bagaimana cara Anda ketika ingin mengecek email atau pesan anda dan memastikan tidak ada pesan penting yang terlewatkan?;;8721;harus kite bukai harus let tande aplikasi ne
287646;Bagaimana cara Anda ketika ingin mengecek email atau pesan anda dan memastikan tidak ada pesan penting yang terlewatkan?;;8725;buke hp, siap di gakhami aplikasi email, ato pesan si mange te bace
287647;Bagaimana cara Anda memperbaiki kendaraan anda ketika anda merasa ada masalah?;;8722;te gat khusak Honda cakhe milasi se palingen babe me bengkel
287647;Bagaimana cara Anda memperbaiki kendaraan anda ketika anda merasa ada masalah?;;8859;kalo lot sen bah ke bengkel atope mendei sendirhi
287647;Bagaimana cara Anda memperbaiki kendaraan anda ketika anda merasa ada masalah?;;8737;de khusak paligen babe me tukang bakel de dak kas serpis se
287648;Bagaimana cara Anda menangani situasi darurat seperti kebakaran atau kecelakaan?;;8846;nenggo kalak pemadam kebakarhen, buet khen lawe shingam
287648;Bagaimana cara Anda menangani situasi darurat seperti kebakaran atau kecelakaan?;;8731;petame dek kecelakaan telpon be jabu te Kane mbu bantu ne kite
287648;Bagaimana cara Anda menangani situasi darurat seperti kebakaran atau kecelakaan?;;8744;telepon kalak pemadam bakaran, terus dahi lawe the bantu khut-khut
287649;Bagaimana cara Anda mengatur jadwal kegiatan anda untuk memastikan tidak melewatkan apapun yang penting?;;8802;kegiatan ku
287649;Bagaimana cara Anda mengatur jadwal kegiatan anda untuk memastikan tidak melewatkan apapun yang penting?;;8763;bahan iye jadwal ne Kase inget kae si Nemu si bahani
287649;Bagaimana cara Anda mengatur jadwal kegiatan anda untuk memastikan tidak melewatkan apapun yang penting?;;8793;Bahanken bagas tabel exel kemudien print ken dan leketken ni dinding kamakh
287649;Bagaimana cara Anda mengatur jadwal kegiatan anda untuk memastikan tidak melewatkan apapun yang penting?;;8761;tulis ni kotas sebage jadwal atau penginget, bahan alarm hp pe
287650;Bagaimana cara Anda menyelesaikan sebuah pekerjaan yang sulit?;;8164;malet Kade pe si penting dunie amin kekhine akhirat si Tuhune
287650;Bagaimana cara Anda menyelesaikan sebuah pekerjaan yang sulit?;;8754;kun fayakun pelin yang penting semangat ulang patah semangat
287651;Bagaimana yang Anda lakukan ketika ingin menginstall aplikasi baru di handphone anda?;;8771;bukai pay stor pekak kadang kau no anak anak pe toh ne de pertanyaan ende
287651;Bagaimana yang Anda lakukan ketika ingin menginstall aplikasi baru di handphone anda?;;8791;buke pengatukhen pul edi buke aplikasi ne tekan dekah gat pilih tande tong sampah gat oke
287651;Bagaimana yang Anda lakukan ketika ingin menginstall aplikasi baru di handphone anda?;;8797;buke hp, siap di ato play store, gakhami aplikasi si sikel kite download, siap di download
287652;Bagaimana yang anda lakukan ketika ingin mempersiapkan sebuah rapat atau pertemuan?;;8860;petame tame,ku hubungi tekhus kami janjien nie kantokh dan pul edi hadi kami jumpe
287652;Bagaimana yang anda lakukan ketika ingin mempersiapkan sebuah rapat atau pertemuan?;;8886;bahani cataten  cut khut persiap Ken dikhi kae si kite bahani ni khapet tesebut
287652;Bagaimana yang anda lakukan ketika ingin mempersiapkan sebuah rapat atau pertemuan?;;8943;jumpe i jemesi khut khapet e pul edi mulai khapet khut khut
287653;Berikan instruksi langkah demi langkah cara mempersiapkan diri untuk beribadah di tempat ibadah Anda?;;8952;cehe ne bersihken dikhi
287653;Berikan instruksi langkah demi langkah cara mempersiapkan diri untuk beribadah di tempat ibadah Anda?;;8858;harus mulai Rut niat terutama jage kebersihen Rut kerapien
287654;Berikan instruksi langkah demi langkah cara menuju ke kota terdekat di daerah Anda?;;8916;khidi Ndak khidi v malet kae, petame siap Ken sen mekhayak, siapken KTP, SIM, sukhat Honda lengkap siapken Honda, buetken tas gat laus medecheng
287654;Berikan instruksi langkah demi langkah cara menuju ke kota terdekat di daerah Anda?;;8842;sekel lause daerah lain harus siapken keperluen kite
287655;Berikan instruksi langkah demi langkah cara untuk membeli makanan?;;8877;yoh gakhami sen ne, ngo let sen taboh nukokh kae pe nemu, tading pilih pelin ape pot tading tunjuk
287655;Berikan instruksi langkah demi langkah cara untuk membeli makanan?;;8853;nukooo tading sebut gedi pelin te ni hande luakh jeme ne gatt
287655;Berikan instruksi langkah demi langkah cara untuk membeli makanan?;;9045;babe sen ne khe Ken me tukang kede pilih menu makanen ne
287656;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen beras?;;8928;tanem padi e ni bagas lumpukh e,timai be telu bulanen,te nggo da,panen gat,masukkan iye bagas mesin padi skhe jadi beras
287656;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen beras?;;8888;siap Ken seme ne ,bersih ken kas ne ,baru kite nanam ,baru Kho pelin harin
287656;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen beras?;;8922;palingen sukhuh kalak ngalo upahen tuk nuan se ato v manen se
287656;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen beras?;;8887;bibitken be bibit ne, timai 2 minggu, pul edi pindahken tule be kulam mbelang, tanem mejakhak kokhe2 sejengkal
287657;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen jagung?;;8171;malet kadepe si penting dunie amin kekhine
287657;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen jagung?;;8897;bekhsihken lebe kas nuan jagung age baru suan , pupuk  baru kutip
287657;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen jagung?;;9023;peteme bersihken be lahan ne terkhus tanem jagung si sikel tanem dengan cakhe tanjaki khut kayu setelah Edi te go siap temen jagung ge timai jangung me umur 2 ataupe 3 Minggu siap di pupuk jagung e go gedi timai jagung umur 1 bulan lebih untuk pupuk jagung kedue siap Edi timai jagung Sampek warne batang ne Kuni dan siap ne panen
287658;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kacang?;;8172;malet kadepe si penting dunie amin kekhine akhirat si Tuhune
287658;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kacang?;;8912;kacang gedang atau kacang pendek nde mejile da tanyak
287658;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kacang?;;9000;pekhatame nie bibit ken be kacang ne  pul nie nie bibit Ken gat suwan  pul suwan gat pupuk
287658;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kacang?;;8924;kutip be pul kutip batu kite jemur nie hangat wari
287659;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kelapa sawit?;;8286;ajukan nggak cair cair Ajukan nggak cair cairAjukan nggak cair cair
287659;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kelapa sawit?;;8957;khe ken instruksi langkah demi langkah cakhe untuk nuan khut panem sawit
287659;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kelapa sawit?;;8947;metahun tahun be kite suan baru kite dapetken hasilne
287659;Berikan instruksi langkah demi langkah cara untuk menanam dan memanen kelapa sawit?;;8942;siap ken lahan ne truscsepetot ,terus suwan NGO metue panen
287660;Berikan instruksi langkah demi langkah cara untuk mendapatkan SIM?;;8287;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287660;Berikan instruksi langkah demi langkah cara untuk mendapatkan SIM?;;8944;lebih kase bayaren mu luakh sim mu
287660;Berikan instruksi langkah demi langkah cara untuk mendapatkan SIM?;;8981;tamat be sekolah  bakhu  nemu bahan sim edi pe di bagas umukh pito  belas
287660;Berikan instruksi langkah demi langkah cara untuk mendapatkan SIM?;;8962;laus kantor polisi terus bah syarat ne terus suruh bahanni posisi SIM te
287660;Berikan instruksi langkah demi langkah cara untuk mendapatkan SIM?;;8963;cakhe untuk mendapetken sim, petame hakhus let ktp
287661;Berikan instruksi langkah demi langkah cara untuk mengganti ban mobil?;;8291;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287661;Berikan instruksi langkah demi langkah cara untuk mengganti ban mobil?;;12673;petame tame lekahi ban motor ngo pul edi luarken ban ne ganti khut bakhu
287662;Berikan instruksi langkah demi langkah prosesi pernikahan dalam budaya Anda?;;8292;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287662;Berikan instruksi langkah demi langkah prosesi pernikahan dalam budaya Anda?;;8966;ngampeken be baru meradat NGO pul meradat timai b
287662;Berikan instruksi langkah demi langkah prosesi pernikahan dalam budaya Anda?;;8972;petame ne ngampeken setelah edi bakhu mekhadat bakhu siap ken tanggal ne
287662;Berikan instruksi langkah demi langkah prosesi pernikahan dalam budaya Anda?;;8993;bayakh be upah ne pul edi tentukan wakhi hal ne gat
287663;Ceritakan langkah-langkah yang anda lakukan ketika ingin membuat sebuah makanan?;;9004;"tukokh bahan"" ne si pokhlu Ken tuk mahani penanggan"
287663;Ceritakan langkah-langkah yang anda lakukan ketika ingin membuat sebuah makanan?;;8995;siap Ken tepung telukh gule khut open ne
287663;Ceritakan langkah-langkah yang anda lakukan ketika ingin membuat sebuah makanan?;;9007;te aku ku kumpul Ken makanen e gat ku bosihi sise ne, pul Edi ku tambat ni plastik gat ku capak Ken me lawe
287664;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perawatan pada tanaman atau kebun.;;8294;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287664;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perawatan pada tanaman atau kebun.;;9089;gahami kas ne gat
287664;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perawatan pada tanaman atau kebun.;;9041;siap Ken pupuk kandang kalo ada habis Edi mengket Ken pupuk kandang ke pot setelah Edi mengket Ken tanamen ne
287664;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perawatan pada tanaman atau kebun.;;9014;semprot ye nakhen khut gromoxon mau lot senuan te khut ndak tetap semprot ye khut gromoxon e kalak sehat senuan te
287664;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perawatan pada tanaman atau kebun.;;9042;si ku bahan ni selame nde    nde aku mekhawat tanamen ku pekhtame
287664;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perawatan pada tanaman atau kebun.;;9018;terus Tanama terus jual'
287665;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perbaikan pada perangkat elektronik Anda.;;8297;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287665;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perbaikan pada perangkat elektronik Anda.;;9030;babe me konter te nemu timai timai, de ndak nahan dahi
287665;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perbaikan pada perangkat elektronik Anda.;;9048;sidung pelin tukang milasi se kae payah ne
287665;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin melakukan perbaikan pada perangkat elektronik Anda.;;9099;ato kae si khusak de ngo ato pejilei kae si khusak
287666;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin memasak suatu hidangan tertentu.;;9106;si ku masak i he
287666;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin memasak suatu hidangan tertentu.;;8300;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287666;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin memasak suatu hidangan tertentu.;;9107;siap Ken sayukhen khut ikan setelah Edi bosihi sayukh khut ikan si sikel kite tasak i ngo Edi siap Ken awas habis Edi tasak i gt
287666;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin memasak suatu hidangan tertentu.;;9058;tukokh lebe alat ne makanen kae si kite bahanni siap edi te enggo let bahannene bakhu aduk
287667;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin merancang sebuah program atau kegiatan.;;8302;Ajukan nggak cair cairAjukan nggak cair cair
287667;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin merancang sebuah program atau kegiatan.;;9074;harus teliti kite pahami ka e si kite bahani
287667;Ceritakan langkah-langkah yang biasa Anda lakukan ketika ingin merancang sebuah program atau kegiatan.;;9080;mangan be bakhu siapken bahan-bahan ne Kane ulang nahan pas kau mebahan gat melohe tuke mu
287668;Jelaskan secara rinci, cara memasak makanan favorit Anda?;;8304;Ajukan nggak cair cairAjukan nggak cair cairAjukan nggak cair cair
287668;Jelaskan secara rinci, cara memasak makanan favorit Anda?;;9091;siapken alat khut bahan, bakhu masak kae si sikel masak
287668;Jelaskan secara rinci, cara memasak makanan favorit Anda?;;9094;te aku malet makanen favorit ku kehine ne pe ku sikat
