prompt_id;prompt;hint;response_id;user_id;response;check_response_id;check_user_id;check_response;check_type
287347;untuk melemparkan atau mengangkat terus-menerus tentang, ke sana kemari, atau ke atas dan ke bawah;melempar;7814;344;ngebok;8207;334;lempar ;dailyCheck
287348;untuk pergi dengan sebagai rekan atau pendamping;disertai;7813;344;khut;8226;334;ikut;dailyCheck
287349;bilangan pokok;dua puluh delapan;7811;344;due puluh waluh;10500;438;dua puluh delapan;dailyCheck
287351;untuk memikirkan dan bertindak terhadap (seseorang atau sesuatu) dengan cara tertentu;memperlakukan;7809;344;makan;10573;477;magan aku sagat mane khmah klak di;dailyCheck
287498;sakit, kerusakan, atau kerugian yang diderita;cedera;6891;169;luka;13005;560;luka;dailyCheck
286372;;ini;1371;237;bunga;2083;205;bunge;dailyCheck
286373;;itu;1611;236;edi;10540;431;itu;dailyCheck
286374;;nya;1751;206;uwe;7924;334;iya ;dailyCheck
286375;;anda;1394;202;let;2038;209;ada;dailyCheck
286379;;oleh;1444;210;dakhi;2630;238;jemput ;dailyCheck
286385;;untuk;1364;227;untuk;1975;249;untuk;dailyCheck
286391;;beberapa;1691;238;pige;7324;285;berapa;dailyCheck
286392;;memiliki;1419;210;mekhempung;2072;209;pemilik;checkData
286396;;akan;1952;209;sikel;2095;249;mau;dailyCheck
286409;;sebuah;2014;249;sade;2729;202;sendiri;dailyCheck
286464;;kembali;7389;288;balik;10658;488;pulang kerahmatullah;dailyCheck
286486;;melalui;7487;289;dakhi ne;15555;522;dia menjemput;
286487;;sebelum;7489;289;se mange ne;8232;334;se belumnya;dailyCheck
286488;;terlalu;7491;289;lebih su;14757;0;lebih x dan ingin di tambah kan oleh yg laen;
286495;;gilirannya;7477;289;gilekhenne;8212;334;gilirannya ;dailyCheck
286497;;mengatakan;7470;289;kateken;12714;560;katakan;dailyCheck
286500;;hal;7466;289;maksud atau tujuen;13204;420;maksud atau tujuan ;dailyCheck
286508;;ketika;8009;272;ketike;14301;560;ketika;
286525;;tumbuh;8071;334;miil;15594;522;tumbuh;
286373;;itu;1537;204;edi;1909;249;itu;dailyCheck
286374;;nya;1702;238;we;1969;249;iya;dailyCheck
286391;;beberapa;1414;202;pepigekhi;2189;214;beberapa;dailyCheck
286392;;memiliki;1791;209;milik;14423;576;punya;
286409;;sebuah;2014;249;sade;2799;209;sendirian;dailyCheck
286508;;ketika;7476;289;sebuah mase;15613;522;satu masa;
286373;;itu;1537;204;edi;3377;169;itu;dailyCheck
286374;;nya;1410;209;we;3372;169;Iya;dailyCheck
286379;;oleh;1755;215;oleh;1932;249;oleh;dailyCheck
286391;;beberapa;1812;245;kekae;1957;249;kenapa;dailyCheck
286392;;memiliki;1515;202;aku pung;12730;560;aku punya;dailyCheck
286373;;itu;1537;204;edi;8046;334;itu;dailyCheck
286374;;nya;1751;206;uwe;10391;436;iya;dailyCheck
286379;;oleh;1686;209;kakhene;3451;171;karena;dailyCheck
286391;;beberapa;1691;238;pige;8327;374;berapa;dailyCheck
286392;;memiliki;1419;210;mekhempung;13147;429;mempunyai ;dailyCheck
286373;;itu;1537;204;edi;14020;560;itu;
286374;;nya;1702;238;we;2223;214;iya;dailyCheck
286379;;oleh;1444;210;dakhi;2734;202;temput;dailyCheck
286391;;beberapa;1414;202;pepigekhi;8237;334;beberapa ;dailyCheck
286374;;nya;1410;209;we;10387;434;iya;dailyCheck
286391;;beberapa;1812;245;kekae;13506;525;apa apa;dailyCheck
286391;;beberapa;1691;238;pige;10445;412;berapa;dailyCheck
286391;;beberapa;1414;202;pepigekhi;13159;420;beberapakali/ atau berapa/ berkali-kali ;dailyCheck
286839;;lengan;6986;272;tangan;14335;560;tangan;
286870;;menyenangkan;6996;272;senang kalihen;13137;429;senang kali;dailyCheck
286895;;setidaknya;4009;214;seendakne;8884;472;se enggak nya;dailyCheck
286897;;tim;4019;214;imbang;4357;171;kawan;dailyCheck
286902;;biaya;4022;214;biayen;8276;334;biaya;dailyCheck
286903;;cocok;4047;214;cocok;13852;500;cocok;
286904;;danau;4033;214;danau;15361;575;danau;
286909;;putra;4252;214;putra;4426;169;putra;dailyCheck
286913;;tengah;4326;214;tengah;8041;272;tengah;dailyCheck
286918;;telinga;4261;214;cuping;12489;362;telingga;dailyCheck
286924;;awan;4280;214;embun;14358;535;awan;
286941;;membayar;4318;214;membayar;4445;169;membayar;dailyCheck
287178;;istilah;7080;272;misal;14098;486;misalnya;checkData
287208;;benua;7609;319;lauten;12852;560;lautan;dailyCheck
287213;;kemarahan;7627;326;bengis;14505;362;marah;
287215;untuk menghilangkan dari pandangan: menyembunyikan;sembunyikan;7125;279;cunikken;7803;319;sembunyikan ;dailyCheck
287216;untuk menempatkan dalam posisi atau kondisi tertentu;melempar;7128;279;kebok;9052;472;lempar;dailyCheck
287223;untuk berbaring atau menyebar di atas atau di seberang;dilapis;7598;319;lapisi;14272;560;lapisi;
287245;untuk memisahkan biji dari sekam dan jerami dengan cara dipukul;perontokan;7214;272;kegugukhen;13076;486;keguguran ;dailyCheck
287251;untuk menjatuhkan dengan kekerasan;lempar;7667;319;kebok;14262;560;lempar;
287254;untuk mengambil kembali atau pergi;menarik diri;7655;319;undukhken diri ;9777;415;mengundurkan diri;dailyCheck
287294;untuk mengalahkan dalam pikiran atau perasaan;begitu banyak;7735;334;gedi bue ne;13439;560;seperti itu banyaknya;dailyCheck
287302;untuk memberikan bantuan atau dukungan kepada (seseorang): untuk menyediakan (seseorang) dengan sesuatu yang berguna atau diperlukan dalam mencapai kata kerja akhir;Tolong;7705;319;tulong;15029;575;tulang;checkData
287303;memiliki keengganan yang kuat untuk: merasa sangat tidak menyenangkan;dibenci;7727;334;panek;15334;575;benci;
287316;untuk melemparkan atau mengangkat terus-menerus tentang, ke sana kemari, atau ke atas dan ke bawah;dilempar;7724;334;ni capak;12805;472;di campak;dailyCheck
287338;untuk menyaring dari atau seolah-olah dari pandangan: tidak jelas;bersembunyi;7745;340;cekhunik;8093;334;sembunyi;dailyCheck
287344;membatalkan, menghancurkan;menggulingkan;7820;344;memutar;10551;431;memutokh;dailyCheck
287348;untuk pergi dengan sebagai rekan atau pendamping;disertai;7813;344;khut;13448;560;ikut;dailyCheck
286932;;skala;4329;214;skala;8219;334;skala;dailyCheck
287178;;istilah;7080;272;misal;15050;575;te;
287198;;tingkat;7146;279;tingkat ;7892;334;tingkat ;dailyCheck
287208;;benua;7133;279;benua;14214;575;benua;
287213;;kemarahan;7614;319;emosi;10669;488;marah dengan tingkah lakumu yg terlalu egois besty;dailyCheck
287235;untuk menghancurkan atau membebani dengan menyalahgunakan kekuasaan atau otoritas;menindas;7641;328;tindas;13070;552;penindasan ;dailyCheck
287247;marah, menggulingkan;membanjiri;7670;328;membanjikhi;15529;522;membanjiri;
287302;untuk memberikan bantuan atau dukungan kepada (seseorang): untuk menyediakan (seseorang) dengan sesuatu yang berguna atau diperlukan dalam mencapai kata kerja akhir;Tolong;7730;334;nolong;15549;522;tolong ;
287303;memiliki keengganan yang kuat untuk: merasa sangat tidak menyenangkan;dibenci;7297;272;nibenci;10952;519;dibenci;dailyCheck
287321;merasakan permusuhan yang ekstrem terhadap: menganggap dengan permusuhan aktif;membenci;7711;334;panek;13033;471;benci akan hal sesuatu itu wajar bagi manusia sebab manusia tempat yang selalu tidak puas akan diri masing masing;dailyCheck
287344;membatalkan, menghancurkan;menggulingkan;7820;344;memutar;12654;378;meputer;dailyCheck
286916;;kontrol;4265;214;kontkhol;5936;171;kontrol;dailyCheck
287201;;properti;7621;319;milik;13068;552;punya;dailyCheck
287213;;kemarahan;7112;279;mengas;10454;412;marah dia sama orang entah apa salah ya;dailyCheck
287245;untuk memisahkan biji dari sekam dan jerami dengan cara dipukul;perontokan;7214;272;kegugukhen;13264;378;keguguran ;dailyCheck
287302;untuk memberikan bantuan atau dukungan kepada (seseorang): untuk menyediakan (seseorang) dengan sesuatu yang berguna atau diperlukan dalam mencapai kata kerja akhir;Tolong;7705;319;tulong;15883;324;tolong;
287201;;properti;7169;272;hakhte simpanen;8376;397;kekayaan yang disimpan ;dailyCheck
1;segala sesuatu yang dapat kita lihat ;alam semesta;2949;209;alam semesta;3046;249;alam semesta;dailyCheck
9;Kata yang digunakan untuk menyebut tempat atau wilayah di atas langit (di atas udara). ;surga;2988;214;sugekh;3066;249;segar;dailyCheck
10;Kata yang digunakan untuk menyebut tempat atau wilayah di atas langit (di atas udara). ;luar angkasa;2997;214;luakh angkase;3030;249;luar angkasa;dailyCheck
11;Kata yang menjelaskan sifat sesuatu yang ada di langit atau sesuatu yang terjadi di langit. ;di udara;2946;209;ni langit;3034;249;di langit;dailyCheck
13;Kata yang menjelaskan rupa langit, atau tampak seperti apa langit itu. ;biru;2955;209;bikhu;3028;249;biru;dailyCheck
14;Kata yang menjelaskan rupa langit, atau tampak seperti apa langit itu. ;cerah;3004;214;cekhah;3025;249;cerah;dailyCheck
17;Kata yang digunakan untuk menyebut batas antara langit bagian bawah dengan permukaan bumi. ;kaki langit;2980;249;kiding langit;3098;209;kaki langit;dailyCheck
18;Kata yang digunakan untuk menyebut batas antara langit bagian bawah dengan permukaan bumi. ;batas pemandangan;2993;214;batas pemandangen;3031;249;batas pamandangan;dailyCheck
22;Kata yang digunakan untuk menyebut cahaya yang kadang-kadang tampak di sebelah utara (atau selatan) langit. (CATATAN: Kemungkinan cahaya ini tidak terlihat di negara tropis seperti Indonesia.) ;cahaya di utara;3003;214;cahaye di timukh;3077;249;cahaya di timur;dailyCheck
24;Kata yang digunakan untuk menjelaskan bahwa sesuatu ada di langit. ;di langit;3012;214;ni langit;3068;249;di langit;dailyCheck
28;Kata yang digunakan untuk menyebut matahari. ;matahari;2973;249;matewakhi;3087;209;matahari;dailyCheck
29;Kata yang digunakan untuk menyebut matahari. ;surya;2978;249;sukhya;3085;209;surya;dailyCheck
31; Kata yang digunakan untuk menyebut cara matahari bergerak. ;terbit;2983;249;metuk;3081;209;muncul;dailyCheck
189; Kata yang menjelaskan sifat suatu benda yang dibiarkan terbuka terhadap cuaca untuk waktu yang lama. ;rusak dimakan cuaca;2989;214;khusak ni telen cuace;3048;249;rusak di makan cuaca;dailyCheck
194; Apa saja alat yang digunakan untuk mempelajari tentang cuaca. ;baling-baling untuk memperkirakan cuaca;2999;214;mbaling2 untum mempekikheken cuace;3041;249;baling² untum memperkirakan cuaca;dailyCheck
337; Kata yang digunakan untuk menyebut proses berakhirnya banjir. ;surut;2974;249;sukhut;3173;214;surut;dailyCheck
339; Kata yang digunakan untuk menyebut sisa endapan banjir. ;endapan;2979;249;muke;7764;319;depan ;dailyCheck
342;Kata yang digunakan untuk menyebut saat sedikit turun hujan atau tidak hujan sama sekali. ;tidak hujan;2984;249;malet hudan;3100;209;tidak hujan;dailyCheck
408; Apa yang dihasilkan oleh gunung api. ;lahar;2961;249;lahakh;3096;209;lahar;dailyCheck
409; Apa yang dihasilkan oleh gunung api. ;abu;2966;249;abu;3088;209;debu;dailyCheck
410; Kata yang menjelaskan keadaan apakah suatu gunung api itu akan meletus atau tidak. ;aktif;2954;209;aktif;3040;249;aktif;dailyCheck
424;Apa saja jenis lembah. ;ngarai;2987;214;ngarai be;3054;249;garai lu;dailyCheck
485; Kata yang digunakan untuk menyebut tanah yang bercampur dengan air. ;berlumpur;660;171;mekubhang;1291;124;berlumpur;dailyCheck
494; Apa yang dilakukan oleh debu. ;terbang;640;171;ngkabhang;826;169;terbang;dailyCheck
502; Kata yang digunakan untuk menyebut berbagai ukuran batu. ;batu karang;654;171;bhatu kakhang;1287;205;batu karang ;dailyCheck
504; Kata yang digunakan untuk menyebut berbagai ukuran batu. ;batu kerikil;723;171;bhatu kekhekel;1292;237;batu;dailyCheck
505; Kata yang digunakan untuk menyebut berbagai ukuran batu. ;pasir;656;171;kosik;894;169;pasir;dailyCheck
524; Kata yang digunakan untuk menyebut potongan besi yang menarik potongan besi lainnya.;magnet;727;171;bhesi bekhani;1283;204;besi berani;dailyCheck
556; Kata yang digunakan untuk menyebut perubahan zat cair menjadi zat padat. ;mengering;728;171;kekhah, makhoh;1304;204;kering, tidak ada air;dailyCheck
1474; Kata yang digunakan untuk menyebut pemimpin sekelompok binatang (mis. anjing, kuda). ;pemimpin binatang;2951;209;pemimping binatang kane;3064;249;pemimpin hewan juga;dailyCheck
1480;Kata yang digunakan untuk menyebut binatang jantan atau betina. ;jantan;2982;249;boguh;3091;209;laki;dailyCheck
1481;Kata yang digunakan untuk menyebut binatang jantan atau betina. ;betina;3000;214;betine;3047;249;bAtinnya;dailyCheck
1490; Kata yang digunakan untuk menyebut pelestarian lingkungan. ;pelestarian;2967;249;pelestakhien;3086;209;pelestarian;dailyCheck
1503; Kata yang digunakan untuk menyebut lebih dari satu orang. ;orang ramai;1438;204;jeme khami;1963;249;orang ramai;dailyCheck
1504; Kata yang digunakan untuk menyebut lebih dari satu orang. ;rakyat;1798;238;jeme tekhem;1964;249;orang banyak;dailyCheck
1505; Kata yang digunakan untuk menyebut lebih dari satu orang. ;penduduk;1590;210;penduduk;3428;171;masyarakat;dailyCheck
1507; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;insan;1582;210;umat manusie;2041;209;umat jeme;dailyCheck
1509; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;umat manusia (keseluruhannya);1327;214;umat jeme;2029;209;umat manusia;dailyCheck
1511; Kata yang menjelaskan ciri yang terdapat pada semua manusia. ;sifat dasar manusia;1738;206;tingkah laku jeme;2727;202;tingkah laku manusia;dailyCheck
1512; Kata yang menjelaskan ciri yang terdapat pada seorang manusia. ;pribadi;1693;238;sendikhi;1984;249;sendiri;dailyCheck
1513; Kata yang menjelaskan ciri yang terdapat pada seorang manusia. ;perorangan;1278;201;sekalak jeme;1986;249;satu orang;dailyCheck
1516;Kata yang digunakan untuk menyebut tubuh//badan. ;tubuh//badan;1281;214;awe,  babah,  mate,  igung,  dagu,  tagi,  alis,  cuping, buk, dade,  pakhe,  tangan, kiding,  betis, jantung, lidah,  ipen,  kuduk,  indung kiding,  jakhi indung,  jakhi telunjuk,  jakhi tengah,  jakhi manis,  jakhi kidil, ate;1907;209;muka, mulut, mata, hidung, isang, jidat, alis, kuping, rambut, dada, bahu, tangan, kaki, betis, jantung, lidah, gigi, punggung, induk kaki, jari induk, jari telunjuk, jari tengah, jari manis, anak jari, hati;dailyCheck
1517; Kata yang digunakan untuk menyebut bentuk tubuh//badan manusia. ;tubuh;1285;214;jantung,  ate, tukekh,  usus;1991;249;jantung,hati,perut,usus;dailyCheck
1518; Kata yang digunakan untuk menyebut bentuk tubuh//badan manusia. ;badan;1723;215;khembage;2075;209;rembaga;dailyCheck
1519; Kata yang digunakan untuk menyebut bentuk tubuh//badan manusia. ;awak;1731;206;aku;1960;249;saya;dailyCheck
1521; Kata umum yang digunakan untuk menyebut bagian tubuh//badan. ;anggota tubuh;1497;211;tangan;1947;249;tangan;dailyCheck
1524; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan tubuh manusia. ;jasmaniah;1629;201;jasmanine;3427;171;jasmaninya;dailyCheck
1525; Kata yang digunakan untuk menyebut sel tubuh. ;Sel;1741;215;sel;1879;209;sel;dailyCheck
1526; Kata yang digunakan untuk menyebut sel tubuh. ;kromosom;1809;238;khondap ;2746;202;rondap;dailyCheck
1529; Apa saja bagian dari kepala. ;roman;1706;209;cekhite ulang;1978;249;cerita ulang;dailyCheck
1530; Apa saja bagian dari kepala. ;kulit kepala dan rambut;1503;215;kuling takal khut khambut;1876;169;kalit kepala dan rambut;dailyCheck
1532; Apa saja bagian dari kepala. ;belakang kepala;1480;217;Kuduk;1936;249;pundak;dailyCheck
1534; Apa saja bagian dari kepala. ;pelipis;1533;216;gukhip;1870;169;alis;dailyCheck
1536; Apa saja bagian dari kepala. ;otak;1821;245;utok ;1950;249;otak;dailyCheck
1538; Apa saja bagian dari wajah manusia. ;dahi;1735;206;mentagi;2050;233;jidat;dailyCheck
1541; Apa saja bagian dari wajah manusia. ;lekuk (di dagu);1694;238;melekuk ni isang ;1973;249; melengkung di dagu;dailyCheck
1542; Apa saja bagian dari wajah manusia. ;lesung pipit (di pipi);1743;206;pahat;1983;249;lesung pipit;dailyCheck
1543; Apa saja bagian dari wajah manusia. ;rahang;1685;209;bagien tubuh awe;1941;249;bagian tubuh muka;dailyCheck
1547; Apa saja bagian dari leher. ;jakun;1352;202;gelegok;1985;249;jakun;checkData
1551; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;luas (dahi);1774;205;belang dahi ne;2073;209;lebar dahinya;dailyCheck
1552; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;tebal (alis);1559;201;kapal gukhip;1934;249;tebal alis;dailyCheck
1553; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;lentik (bulu mata);1636;234;lentik(bulu mate);2058;233;bulu mata;dailyCheck
1554; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;kecil (mata);1753;215;cipit;1959;249;sipit;dailyCheck
1555; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;pendek dan berjungkit (hidung);1504;211;igung;1976;249;hidup;dailyCheck
1556; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;berisi//tembam (pipi);1370;237;cinta;2086;205;cinte;dailyCheck
1557; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;sempit//kecil (mulut);1560;210;sempit/cenek(Babah);2068;209;sempit/cut( babah) ;checkData
1558; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;dagu belah;1746;206;isang beke;1992;249;dagu belah;dailyCheck
1560; Apa saja bagian dari mata dan sekitarnya. ;alis;1632;225;gukhip;1982;249;alis;dailyCheck
1561; Apa saja bagian dari mata dan sekitarnya. ;bulu mata;1921;209;buk mate;2092;249;rambut mata;dailyCheck
1562; Apa saja bagian dari mata dan sekitarnya. ;kelopak mata;1923;209;bulung mate;2137;249;daun mata;dailyCheck
1563; Apa saja bagian dari mata dan sekitarnya. ;pupil (lubang di dalam iris yang dilalui berkas cahaya);1999;249;lubang ni bagas ikhis si nilalui bekas cahaye;2204;214;lubang di dalam potongan di lewati berkas cahaya;dailyCheck
1567; Apa saja bagian dari mata dan sekitarnya. ;bola mata;2002;249;biji mate;2147;209;biji mata;dailyCheck
1568; Apa saja bagian dari mata dan sekitarnya. ;sudut mata;1829;245;samping mate;2115;249;samping mata;dailyCheck
1570; Apa saja bagian dari mata dan sekitarnya. ;retina;2015;249;lapisen;2225;214;lapisan;dailyCheck
1571; Apa saja bagian dari mata dan sekitarnya. ;lekuk mata;1845;245;melekuk mate;2104;249;melengkung mata;dailyCheck
1572; Kata yang menjelaskan bentuk mata seseorang. ;mata merah;1847;245;mate megakhe;2113;249;mata merah;dailyCheck
1576; Kata yang menjelaskan bentuk mata seseorang. ;bulu mata lentik;1841;245;mbuk mate mu meletik;2091;249;Rambut matamu melentik;dailyCheck
1577; Kata yang menjelaskan bentuk mata seseorang. ;mata biru;1834;245;mate ijo ;2128;249;mata hijau;dailyCheck
1578; Kata yang menjelaskan bentuk mata seseorang. ;mata juling;1831;245;mate kero;2123;249;mata melihat;dailyCheck
1579; Apa yang dilakukan oleh mata. ;melihat;2017;249;tekhidah;2146;209;terlihat;dailyCheck
1582; Kata yang digunakan untuk menyebut cara mata bergerak. ;menjuling;2012;249;julingen;2215;214;juling;dailyCheck
1583; Kata yang digunakan untuk menyebut cara mata bergerak. ;berputar;1843;245;meputokh;2103;249;berbutar;dailyCheck
1584; Kata yang digunakan untuk menyebut cara mata bergerak. ;berkedip;2018;249;cekidep;2210;214;berkedip;dailyCheck
1585; Kata yang digunakan untuk menyebut cara mata bergerak. ;melirik;1844;245;ngato;2106;249;lihat;dailyCheck
1586; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;mengedip;1846;245;cekidop ;2114;249;berkedip;dailyCheck
1587; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;mengejap;2020;249;kedip;2236;214;berkedip;dailyCheck
1588; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;memejam;1948;209;tepedem;2186;214;tertidur;dailyCheck
1591; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;membelalak;1852;245;melala;14015;560;melalak;
1594; Apa yang dihasilkan oleh mata. ;air mata;1853;245;lawe mate;2124;249;air mata;dailyCheck
1595; Kata yang digunakan untuk menyebut sesuatu yang terkumpul di sudut mata selepas tidur. ;tahi mata;1855;245;icing mate;2111;249;tai mata;dailyCheck
1596; Kata yang digunakan untuk menyebut sesuatu yang terkumpul di sudut mata selepas tidur. ;kotoran mata;2003;249;bukhung mate;2145;209;buhung mata;dailyCheck
